timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2023-06-12T17:48:57,codecarbon,4d26bbfa-dbbc-4876-b55a-17e6650265c0,64.45556616783142,0.0003434800131672,5.3289426125416e-06,42.5,0.0,11.646613597869871,0.0007609161924984,0,0.0002084982391185,0.000969414431617,Germany,DEU,bavaria,,,Linux-5.19.0-42-generic-x86_64-with-glibc2.35,3.11.3,2.2.2,16,12th Gen Intel(R) Core(TM) i7-1260P,,,11.1046,49.4349,31.057636260986328,machine,N
2023-06-12T17:52:07,codecarbon,c78e3e8b-391b-427f-843a-ac3b35dec6ea,5.969445705413818,3.180942436215543e-05,5.328706538583101e-06,42.5,0.0,11.646613597869871,7.046978291538028e-05,0,1.9306954757820355e-05,8.977673767320063e-05,Germany,DEU,bavaria,,,Linux-5.19.0-42-generic-x86_64-with-glibc2.35,3.11.3,2.2.2,16,12th Gen Intel(R) Core(TM) i7-1260P,,,11.1046,49.4349,31.057636260986328,machine,N
2023-06-12T17:55:05,codecarbon,None,94.4596221446991,3.377235258779877e-06,3.5753215840800414e-08,42.5,0.0,11.646613597869871,0.0011151183914807,0,0.0003055482632335,0.0014206666547142,Canada,CAN,quebec,,,Linux-5.19.0-42-generic-x86_64-with-glibc2.35,3.11.3,2.2.2,16,12th Gen Intel(R) Core(TM) i7-1260P,,,-71.2,46.8,31.057636260986328,machine,N
2023-06-12T18:04:56,codecarbon,None,67.9967737197876,2.4311083118244545e-06,3.575328914637876e-08,42.5,0.0,11.646613597869871,0.0008027192130684,0,0.0002199499964953,0.0010226692095638,Canada,CAN,quebec,,,Linux-5.19.0-42-generic-x86_64-with-glibc2.35,3.11.3,2.2.2,16,12th Gen Intel(R) Core(TM) i7-1260P,,,-71.2,46.8,31.057636260986328,machine,N
2023-06-12T18:07:02,codecarbon,dc54cb65-c454-4dc0-a67f-fe1fee87486c,6.850088834762573,3.650323861866717e-05,5.328870836451333e-06,42.5,0.0,11.646613597869871,8.086696515480678e-05,0,2.215727195113838e-05,0.0001030242371059,Germany,DEU,bavaria,,,Linux-5.19.0-42-generic-x86_64-with-glibc2.35,3.11.3,2.2.2,16,12th Gen Intel(R) Core(TM) i7-1260P,,,11.1046,49.4349,31.057636260986328,machine,N
2023-06-12T18:07:38,codecarbon,afe73600-c5f4-441c-8ef4-e9bad19104d2,14.143034219741821,7.533390231668138e-05,5.326572865921878e-06,42.5,0.0,11.646613597869873,0.0001669243926803271,0,4.569284644926986e-05,0.0002126172391295969,Germany,DEU,bavaria,,,Linux-5.19.0-42-generic-x86_64-with-glibc2.35,3.11.3,2.2.2,16,12th Gen Intel(R) Core(TM) i7-1260P,,,11.1046,49.4349,31.057636260986328,machine,N
